show_id,country_name
253161,Belgium
253161,Germany
253161,United States of America
309581,United States of America
325138,India
340275,United States of America
322518,Canada
300654,United States of America
330127,Canada
330127,United Kingdom
330127,United States of America
318224,United States of America
251516,Sweden
251516,United States of America
345323,United States of America
360604,Canada
343070,United States of America
318922,United Kingdom
309063,United States of America
329984,Hong Kong
356626,Belgium
311056,Japan
264337,United States of America
226458,United States of America
339274,India
346489,United States of America
279972,United States of America
352205,Canada
352205,India
352205,United Kingdom
352205,United States of America
348689,South Korea
319994,Chile
319994,France
319994,Spain
319994,Switzerland
375784,Turkey
273238,Thailand
283827,India
362154,China
353345,United States of America
363482,Canada
363482,United States of America
322922,United States of America
353257,Canada
353257,United States of America
329556,Georgia
361751,Canada
361751,United States of America
366445,South Korea
277154,Belgium
277154,Netherlands
399902,South Korea
343934,United States of America
351510,South Korea
341744,Argentina
341744,Spain
337663,United States of America
314389,India
341540,Japan
331354,Spain
279144,United States of America
309302,China
309302,France
309302,United States of America
331061,Japan
336026,Japan
387839,South Korea
360203,United States of America
326415,United States of America
318279,India
318279,United States of America
363689,Canada
283596,United Kingdom
283596,Canada
308024,United States of America
307479,Canada
373877,Japan
333377,United States of America
363479,Canada
369770,France
380718,United States of America
352157,Belgium
352157,France
352157,Czech Republic
354275,South Korea
283708,France
283708,United States of America
323370,United States of America
291869,United States of America
341392,France
336807,France
338517,Russia
291189,United States of America
291189,Canada
366018,United States of America
371759,United Kingdom
334557,Hong Kong
352025,France
352025,India
352025,Italy
352025,United Kingdom
363889,United States of America
291866,United States of America
387830,South Korea
287855,Australia
312804,United States of America
529107,United States of America
356161,Belgium
356161,France
337677,France
352812,United States of America
364137,France
357411,Japan
344277,United States of America
339355,United States of America
294562,United States of America
330037,India
330037,United States of America
366566,France
351037,Belgium
351037,Netherlands
339543,United States of America
332706,United States of America
336201,France
336201,Mexico
337029,Germany
337029,United States of America
340884,United States of America
325813,Canada
325813,United States of America
321666,United States of America
321666,Mexico
334394,Turkey
334394,United States of America
369054,United States of America
360994,France
322488,Germany
322488,Estonia
322488,Finland
323435,United Kingdom
323435,United States of America
324803,United States of America
323966,United Kingdom
340684,United States of America
336199,France
338913,United Kingdom
336211,India
366142,United States of America
353464,India
361403,Germany
361403,Spain
313628,South Korea
323901,United States of America
286519,United States of America
305747,United States of America
317991,South Korea
317991,France
291851,United States of America
352733,United Kingdom
346401,France
346401,United States of America
321974,United States of America
363486,United States of America
392553,United States of America
370234,United States of America
324325,South Korea
324325,United Kingdom
324325,United States of America
324325,France
371492,France
359105,Philippines
335077,United States of America
366656,Canada
307931,United States of America
336313,United States of America
319076,United Kingdom
306482,Australia
306482,United States of America
310568,France
310568,Lithuania
310568,Netherlands
355998,Hong Kong
355998,Singapore
352179,United States of America
317114,Canada
351065,Canada
351065,Brazil
356191,Poland
314388,China
314388,France
314388,Japan
315439,South Korea
356057,United States of America
345637,United States of America
365451,United States of America
361539,South Korea
253406,United States of America
339580,Canada
339580,United States of America
354170,Germany
354170,Colombia
324253,United States of America
337960,Australia
257444,United States of America
339145,United States of America
315868,Portugal
315868,France
268725,United States of America
315575,France
305642,United States of America
345931,United States of America
293644,India
293644,Mexico
322125,France
325848,Belgium
325848,France
336222,Denmark
336222,Iceland
336222,Norway
336222,Poland
307226,Brazil
343701,Finland
353614,Denmark
353614,Sweden
353614,United Kingdom
358962,Russia
346641,Germany
352364,Canada
336652,France
346956,Canada
346956,Germany
346956,Israel
346956,Sweden
372640,France
352978,United States of America
347096,United States of America
320367,United Kingdom
333623,Japan
